Headline,Body ID,Stance
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1689,3
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,2044,0
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,1592,1
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,526,0
Report: Apple Watch to Ship in March,2273,3
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,900,0
God Is A Woman – Resurrected Father Narated,887,0
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,1020,0
Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,2420,3
FBI Probing Alleged Audio of Michael Brown Shooting,776,0
Michelle Obama’s face blurred by Saudi state television,913,3
North Korean dictator Kim Jong-Un to open restaurant in Scotland,1535,0
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1034,0
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",1468,3
Breaking: Soldier shot at National War Memorial in Ottawa,2281,1
High School Student Rumored to Have Made $72 Million Trading Stocks,2132,0
New Audio Recording From Ferguson May Capture Michael Brown Shooting,822,3
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,1707,0
The Apple Watch has a low-power mode that only tells the time,1857,0
Christian Bale in Talks to Play Steve Jobs (Exclusive),1787,0
YPG Confirms: Gill Rosenberg Not Captured in Kobani,2037,1
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,1002,3
"Obama, Outraged Over Beheading, Vows to Stay on Course",1589,1
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",975,0
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,258,0
Would-be rapist has penis severed by angry mob,1347,0
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2025,3
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1197,0
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1256,0
ISIS Kobani Update: Possible ISIS Chemical Attack On Kurdish Civilians In Kobani,703,0
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",227,0
"Boko Haram agrees to ceasefire, release of school girls",1439,0
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1056,2
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2520,3
"Boko Haram claims to have German hostage, denies ceasefire",139,0
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",2356,3
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1281,0
The pumpkin spice condom is not happening,1985,3
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",1555,1
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1939,0
Officials: Report That Area Town Is Under Ebola Quarantine Is False,1627,0
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,1342,1
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,572,0
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",320,0
Al-Shabaab Terror Group Leader Killed in U.S. Airstrike,1853,0
Kim Jong-Un 'Has Difficulty Walking And Needs About 100 Days To Recuperate',2471,0
Penis Drawn On Bugatti Veyron Could Be World's Most Expensive Car Vandalism,1435,0
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,2240,0
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,125,0
Resetting iOS 8 Preferences May Wipe iCloud Files,883,3
Christian Bale in Talks to Star in Sony's Steve Jobs Film,574,0
Pull the other Un! North Korean dictator has not been seen for weeks because he 'pulled tendon while doing drill with his generals',1815,3
BREAKING: ISIS Beheads American Journalist James Wright Foley,938,0
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',931,3
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,789,0
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,1659,0
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1459,0
Luke Somers 'killed in failed rescue attempt in Yemen',2411,0
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1295,1
Not coming to a store near you: The pumpkin spice condom,703,0
Boko Haram denies it has agreed ceasefire,2295,0
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,837,0
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,1949,3
Sugarhill Gang rapper Big Bank Hank dead at 57,2340,3
"Video showing American journalist beheaded believed real, officials and family say",1982,0
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,2147,0
Audio recording allegedly captures moment Michael Brown was shot,2287,3
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,115,0
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',346,0
ISIS Appears To Behead American Photojournalist In YouTube Video,933,3
Apple may launch 12-inch MacBook Air with Retina Display,971,0
US hostage Luke Somers dies after rescue bid,1988,3
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,2141,0
Nigeria says it has deal with Boko Haram to release kidnapped girls,1125,0
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1885,1
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1821,0
ISIS Seemingly Beheaded American Journalist James Wright Foley,524,0
Jordan king cites Clint Eastwood in revenge vow,304,0
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,220,0
British rapper a suspect in ISIS beheading,2528,3
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,850,3
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,2523,0
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1210,0
There is no limit to their depravity' Islamic State FEED mother her own SON,1659,0
NYPD to stop arrests for small amounts of marijuana,1295,0
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2096,0
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,1349,0
Small Meteorite Hits Managua,731,0
ISIS Reportedly Beheads American Photojournalist in Iraq,1011,3
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,1804,0
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,220,0
REPORT: Alleged New Audio of Michael Brown Shooting,1299,0
Alleged audio of Michael Brown shooting released,1893,0
Report: Possible audio tape of Michael Brown shooting,2443,0
US Marine survives headshot in Afghanistan,2452,0
NYC relaxes response to marijuana possession,139,0
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,244,0
U.S. arms airdrop fell into ISIS hands: Pentagon,2252,0
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,1185,3
Video Purports to Show Beheading of American Journalist,391,0
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",539,0
"Dogs DO go to heaven… and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well",289,1
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1968,0
Star Wars 7: JJ Abrams want to move release to summer 2015,2084,3
ISIL Beheads American Photojournalist in Iraq,1166,0
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',2458,0
"ISIS Claims Female American Hostage, Kayla Mueller, Killed in Airstrike",532,0
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",1274,3
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1481,0
Breaking: Soldier shot at National War Memorial in Ottawa,346,0
Did a Meteorite Impact in Nicaragua over the Weekend?,1913,3
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,226,0
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2044,0
Banksy arrest hoax: US website claims street artist caught in Watford,2051,1
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2088,0
Everyone chill! Banksy has NOT been arrested,1296,0
Resetting iOS 8 Preferences May Wipe iCloud Files,1278,0
Has North Korean dictator Kim Jong-un been replaced by his sister?,1210,0
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",190,0
"Source: Pot in NYC may soon net just a ticket, not arrest",139,0
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,662,0
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",1337,0
Comcast blocks Tor,1589,0
Kurds fear Isis use of chemical weapon in Kobani,1338,0
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",648,0
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",2314,0
This Kid Made $72 Million During Lunch,2367,0
ISIL militant 'Jihadi John' named by media,1549,0
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",2376,3
US Marine survives headshot from Taliban (video),1724,0
"High-end Apple Watch to start at $5,000 -- analyst",1461,0
Mystery man slaps shoppers around head for sneezing,1952,3
Isis tells mother on rescue mission :’You’ve just eaten your son’,2115,0
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",2187,0
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,731,0
Newly-Found Document Holds Eyewitness Account of Jesus Performing Miracle,2141,0
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2132,0
WHO says reports of suspected Ebola cases in Iraq are untrue,125,0
Indian worker sacked after going on leave for 24 years,1689,0
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,271,0
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,592,1
North Korea denies plans to open a restaurant in Scotland,1143,0
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2003,3
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",879,0
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,913,0
Breaking: Soldier shot at National War Memorial in Ottawa,1289,0
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",941,0
Soldier shot in Ottawa at War Memorial,1543,0
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,2398,0
Are Rumors of the Apple Watch in Feb True?,1502,0
Nun who gave birth ‘had no idea’ she was pregnant,2009,0
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1385,0
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2354,0
Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',1289,0
Detroit Police Issue Statement That The Batmobile Is Safe,734,0
Christian Bale Exits Steve Jobs Movie (Exclusive),932,0
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1372,0
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,2156,1
Bali Awry,1638,3
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,1268,0
David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',1645,0
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1022,1
Banksy' Reacts To Paris Attack With Poignant Drawing,1747,0
Lebanon confirms holding ISIS chief’s kin,845,0
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2341,1
Chinese advised to choose British-sounding names to get ahead,170,0
Country Music Legend Willie Nelson Dies at Age 81,2268,0
"No, a spider (probably) didn't crawl through a man's body for several days",1271,0
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,2184,0
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2307,0
Isis claims to behead US journalist,938,0
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1786,0
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,2370,0
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,54,0
Jihadi John' named as Mohammed Emwazi from London,1465,0
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1905,2
